Date,Region,City,Customer Type,Channel,Product,Category,Sales Rep,Unit Price,Quantity,Cost Price,COGS,Revenue,Profit
45742,East,Abuja,Retail,Store,Office Chair Pro,Furniture,Aisha,85000,1,68000,68000,85000,17000
45712,South,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,Grace,250000,3,200000,600000,750000,150000
45748,East,Port Harcourt,Corporate,Store,Laptop A13,Electronics,Chidinma,420000,2,336000,672000,840000,168000
45724,West,Kano,Retail,Online,Printer P50,Electronics,Musa,150000,9,120000,1080000,1350000,270000
45673,North,Abuja,Retail,Store,Blender B10,Home Appliances,David,30000,9,24000,216000,270000,54000
45750,East,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,Grace,220000,6,176000,1056000,1320000,264000
45749,North,Kano,Corporate,Store,Blender B10,Home Appliances,Grace,30000,3,24000,72000,90000,18000
45689,West,Kano,Retail,Online,Laptop A13,Electronics,David,420000,10,336000,3360000,4200000,840000
45759,North,Abuja,Corporate,Online,Blender B10,Home Appliances,Aisha,30000,2,24000,48000,60000,12000
45691,East,Port Harcourt,Corporate,Store,Printer P50,Electronics,David,150000,5,120000,600000,750000,150000
45763,South,Abuja,Retail,Store,Printer P50,Electronics,Aisha,150000,10,120000,1200000,1500000,300000
45668,West,Abuja,Corporate,Online,Air Conditioner X2,Home Appliances,David,180000,3,144000,432000,540000,108000
45690,East,Kano,Corporate,Online,Blender B10,Home Appliances,Musa,30000,10,24000,240000,300000,60000
45661,East,Port Harcourt,Retail,Online,Laptop A13,Electronics,Musa,420000,2,336000,672000,840000,168000
45730,South,Port Harcourt,Corporate,Online,Sofa Classic,Furniture,Peter,320000,1,256000,256000,320000,64000
45743,North,Lagos,Retail,Online,Printer P50,Electronics,Musa,150000,2,120000,240000,300000,60000
45772,East,Lagos,Corporate,Store,Blender B10,Home Appliances,Grace,30000,9,24000,216000,270000,54000
45714,West,Lagos,Retail,Online,Office Chair Pro,Furniture,Peter,85000,7,68000,476000,595000,119000
45690,North,Port Harcourt,Corporate,Online,Printer P50,Electronics,David,150000,5,120000,600000,750000,150000
45658,West,Kano,Retail,Store,Sofa Classic,Furniture,Chidinma,320000,9,256000,2304000,2880000,576000
45722,North,Lagos,Retail,Online,Sofa Classic,Furniture,Peter,320000,10,256000,2560000,3200000,640000
45660,North,Kano,Corporate,Online,Office Chair Pro,Furniture,Peter,85000,7,68000,476000,595000,119000
45768,South,Kano,Retail,Online,Microwave M20,Home Appliances,Peter,60000,4,48000,192000,240000,48000
45751,East,Kano,Retail,Store,Microwave M20,Home Appliances,David,60000,7,48000,336000,420000,84000
45755,South,Lagos,Corporate,Online,Printer P50,Electronics,Grace,150000,7,120000,840000,1050000,210000
45769,West,Lagos,Retail,Online,Office Chair Pro,Furniture,David,85000,3,68000,204000,255000,51000
45735,South,Abuja,Retail,Online,Office Chair Pro,Furniture,Musa,85000,10,68000,680000,850000,170000
45769,East,Lagos,Corporate,Store,Desktop PC D21,Electronics,David,300000,10,240000,2400000,3000000,600000
45736,South,Abuja,Retail,Store,Microwave M20,Home Appliances,Chidinma,60000,3,48000,144000,180000,36000
45715,East,Port Harcourt,Corporate,Online,Microwave M20,Home Appliances,David,60000,3,48000,144000,180000,36000
45677,West,Lagos,Retail,Online,Office Chair Pro,Furniture,David,85000,6,68000,408000,510000,102000
45771,East,Kano,Corporate,Store,Laptop A13,Electronics,Aisha,420000,2,336000,672000,840000,168000
45703,North,Abuja,Retail,Store,Smartphone Z10,Electronics,Grace,250000,6,200000,1200000,1500000,300000
45727,North,Port Harcourt,Retail,Online,Printer P50,Electronics,David,150000,8,120000,960000,1200000,240000
45775,East,Kano,Corporate,Online,Printer P50,Electronics,David,150000,10,120000,1200000,1500000,300000
45769,East,Kano,Retail,Online,Smartphone Z10,Electronics,Grace,250000,5,200000,1000000,1250000,250000
45704,West,Kano,Retail,Store,Sofa Classic,Furniture,Chidinma,320000,9,256000,2304000,2880000,576000
45735,West,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,Grace,180000,10,144000,1440000,1800000,360000
45695,West,Kano,Corporate,Store,Microwave M20,Home Appliances,Aisha,60000,6,48000,288000,360000,72000
45673,West,Kano,Corporate,Online,Printer P50,Electronics,Musa,150000,10,120000,1200000,1500000,300000
45714,East,Port Harcourt,Retail,Online,Smartphone Z10,Electronics,Aisha,250000,5,200000,1000000,1250000,250000
45679,West,Kano,Retail,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,3,144000,432000,540000,108000
45702,West,Kano,Corporate,Store,Sofa Classic,Furniture,Aisha,320000,5,256000,1280000,1600000,320000
45693,South,Port Harcourt,Retail,Store,Sofa Classic,Furniture,David,320000,10,256000,2560000,3200000,640000
45714,East,Port Harcourt,Corporate,Online,Blender B10,Home Appliances,Chidinma,30000,5,24000,120000,150000,30000
45707,North,Port Harcourt,Corporate,Store,Laptop A13,Electronics,Chidinma,420000,3,336000,1008000,1260000,252000
45724,East,Kano,Retail,Online,Blender B10,Home Appliances,Peter,30000,4,24000,96000,120000,24000
45755,East,Port Harcourt,Retail,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,4,144000,576000,720000,144000
45711,East,Lagos,Retail,Online,Smartphone Z10,Electronics,Grace,250000,5,200000,1000000,1250000,250000
45741,West,Abuja,Corporate,Store,Air Conditioner X2,Home Appliances,Peter,180000,3,144000,432000,540000,108000
45736,East,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,Grace,300000,5,240000,1200000,1500000,300000
45676,West,Kano,Retail,Store,Office Chair Pro,Furniture,Peter,85000,8,68000,544000,680000,136000
45767,East,Lagos,Corporate,Online,Air Conditioner X2,Home Appliances,Grace,180000,6,144000,864000,1080000,216000
45680,East,Lagos,Corporate,Online,Laptop A13,Electronics,Aisha,420000,7,336000,2352000,2940000,588000
45722,South,Kano,Corporate,Online,Printer P50,Electronics,Chidinma,150000,8,120000,960000,1200000,240000
45759,East,Kano,Retail,Online,Office Chair Pro,Furniture,Aisha,85000,6,68000,408000,510000,102000
45768,South,Port Harcourt,Retail,Store,Air Conditioner X2,Home Appliances,Musa,180000,9,144000,1296000,1620000,324000
45727,West,Kano,Corporate,Online,Smartphone Z10,Electronics,Aisha,250000,5,200000,1000000,1250000,250000
45661,North,Kano,Retail,Store,Sofa Classic,Furniture,Musa,320000,9,256000,2304000,2880000,576000
45676,North,Lagos,Corporate,Store,Printer P50,Electronics,David,150000,7,120000,840000,1050000,210000
45735,East,Port Harcourt,Retail,Online,Laptop A13,Electronics,Aisha,420000,9,336000,3024000,3780000,756000
45667,South,Lagos,Corporate,Store,Microwave M20,Home Appliances,David,60000,4,48000,192000,240000,48000
45775,West,Kano,Retail,Store,Smartphone Z10,Electronics,David,250000,5,200000,1000000,1250000,250000
45666,West,Kano,Corporate,Online,Desktop PC D21,Electronics,Peter,300000,8,240000,1920000,2400000,480000
45687,West,Kano,Corporate,Online,Laptop A13,Electronics,Grace,420000,4,336000,1344000,1680000,336000
45733,West,Kano,Corporate,Store,Blender B10,Home Appliances,David,30000,4,24000,96000,120000,24000
45667,East,Abuja,Retail,Online,Sofa Classic,Furniture,David,320000,7,256000,1792000,2240000,448000
45659,South,Lagos,Retail,Online,Printer P50,Electronics,Aisha,150000,8,120000,960000,1200000,240000
45730,West,Lagos,Retail,Store,Microwave M20,Home Appliances,Musa,60000,7,48000,336000,420000,84000
45766,South,Kano,Retail,Online,Air Conditioner X2,Home Appliances,David,180000,4,144000,576000,720000,144000
45773,West,Kano,Corporate,Store,Laptop A13,Electronics,Aisha,420000,8,336000,2688000,3360000,672000
45705,West,Kano,Retail,Store,Desktop PC D21,Electronics,Grace,300000,2,240000,480000,600000,120000
45743,South,Lagos,Corporate,Online,Laptop A13,Electronics,Aisha,420000,3,336000,1008000,1260000,252000
45722,North,Kano,Retail,Online,Office Chair Pro,Furniture,Musa,85000,3,68000,204000,255000,51000
45674,West,Abuja,Corporate,Store,Microwave M20,Home Appliances,David,60000,8,48000,384000,480000,96000
45664,West,Lagos,Corporate,Store,Air Conditioner X2,Home Appliances,Peter,180000,10,144000,1440000,1800000,360000
45735,East,Abuja,Corporate,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,7,144000,1008000,1260000,252000
45668,East,Abuja,Retail,Store,Blender B10,Home Appliances,Musa,30000,3,24000,72000,90000,18000
45767,North,Port Harcourt,Corporate,Store,Blender B10,Home Appliances,David,30000,6,24000,144000,180000,36000
45759,North,Lagos,Corporate,Online,Laptop A13,Electronics,Aisha,420000,4,336000,1344000,1680000,336000
45723,East,Kano,Retail,Online,Refrigerator R55,Home Appliances,Grace,220000,8,176000,1408000,1760000,352000
45715,North,Lagos,Corporate,Store,Office Chair Pro,Furniture,Chidinma,85000,5,68000,340000,425000,85000
45759,West,Lagos,Retail,Online,Sofa Classic,Furniture,Musa,320000,7,256000,1792000,2240000,448000
45750,South,Lagos,Corporate,Store,Air Conditioner X2,Home Appliances,Chidinma,180000,6,144000,864000,1080000,216000
45676,East,Abuja,Corporate,Online,Microwave M20,Home Appliances,Aisha,60000,2,48000,96000,120000,24000
45712,West,Abuja,Corporate,Store,Air Conditioner X2,Home Appliances,David,180000,5,144000,720000,900000,180000
45775,East,Abuja,Corporate,Store,Printer P50,Electronics,Aisha,150000,6,120000,720000,900000,180000
45684,East,Port Harcourt,Corporate,Store,Blender B10,Home Appliances,Aisha,30000,2,24000,48000,60000,12000
45770,North,Port Harcourt,Retail,Online,Smartphone Z10,Electronics,Aisha,250000,9,200000,1800000,2250000,450000
45678,West,Kano,Retail,Store,Microwave M20,Home Appliances,David,60000,4,48000,192000,240000,48000
45743,East,Port Harcourt,Retail,Online,Printer P50,Electronics,Aisha,150000,9,120000,1080000,1350000,270000
45675,North,Lagos,Corporate,Store,Air Conditioner X2,Home Appliances,Chidinma,180000,3,144000,432000,540000,108000
45742,West,Port Harcourt,Retail,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,10,144000,1440000,1800000,360000
45676,East,Lagos,Retail,Online,Refrigerator R55,Home Appliances,Chidinma,220000,2,176000,352000,440000,88000
45749,North,Port Harcourt,Corporate,Online,Laptop A13,Electronics,Musa,420000,10,336000,3360000,4200000,840000
45736,West,Port Harcourt,Retail,Store,Blender B10,Home Appliances,Grace,30000,9,24000,216000,270000,54000
45676,West,Abuja,Corporate,Online,Sofa Classic,Furniture,Peter,320000,6,256000,1536000,1920000,384000
45681,West,Abuja,Retail,Store,Laptop A13,Electronics,Grace,420000,2,336000,672000,840000,168000
45770,South,Kano,Corporate,Online,Sofa Classic,Furniture,Peter,320000,10,256000,2560000,3200000,640000
45694,East,Kano,Corporate,Store,Desktop PC D21,Electronics,Grace,300000,8,240000,1920000,2400000,480000
45695,East,Port Harcourt,Corporate,Online,Microwave M20,Home Appliances,David,60000,1,48000,48000,60000,12000
45737,South,Lagos,Corporate,Online,Office Chair Pro,Furniture,David,85000,3,68000,204000,255000,51000
45741,East,Kano,Corporate,Store,Blender B10,Home Appliances,Chidinma,30000,10,24000,240000,300000,60000
45679,East,Kano,Corporate,Online,Blender B10,Home Appliances,Peter,30000,4,24000,96000,120000,24000
45684,South,Abuja,Corporate,Store,Printer P50,Electronics,David,150000,3,120000,360000,450000,90000
45761,West,Port Harcourt,Corporate,Online,Printer P50,Electronics,Chidinma,150000,3,120000,360000,450000,90000
45777,East,Kano,Corporate,Store,Office Chair Pro,Furniture,Chidinma,85000,8,68000,544000,680000,136000
45754,South,Kano,Corporate,Online,Laptop A13,Electronics,Chidinma,420000,7,336000,2352000,2940000,588000
45679,East,Abuja,Corporate,Store,Printer P50,Electronics,David,150000,3,120000,360000,450000,90000
45772,West,Abuja,Corporate,Store,Sofa Classic,Furniture,Musa,320000,1,256000,256000,320000,64000
45697,East,Abuja,Corporate,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,5,144000,720000,900000,180000
45744,North,Kano,Corporate,Store,Desktop PC D21,Electronics,Musa,300000,1,240000,240000,300000,60000
45756,East,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,Aisha,180000,8,144000,1152000,1440000,288000
45752,South,Kano,Corporate,Online,Air Conditioner X2,Home Appliances,Peter,180000,3,144000,432000,540000,108000
45668,West,Abuja,Corporate,Store,Sofa Classic,Furniture,Grace,320000,6,256000,1536000,1920000,384000
45675,West,Abuja,Corporate,Store,Microwave M20,Home Appliances,Chidinma,60000,10,48000,480000,600000,120000
45712,South,Lagos,Corporate,Store,Desktop PC D21,Electronics,Aisha,300000,1,240000,240000,300000,60000
45727,West,Lagos,Corporate,Online,Air Conditioner X2,Home Appliances,David,180000,1,144000,144000,180000,36000
45679,East,Lagos,Retail,Store,Refrigerator R55,Home Appliances,Aisha,220000,8,176000,1408000,1760000,352000
45689,North,Lagos,Corporate,Store,Office Chair Pro,Furniture,Musa,85000,7,68000,476000,595000,119000
45697,West,Port Harcourt,Retail,Store,Air Conditioner X2,Home Appliances,Grace,180000,9,144000,1296000,1620000,324000
45691,North,Port Harcourt,Corporate,Online,Sofa Classic,Furniture,Peter,320000,3,256000,768000,960000,192000
45748,North,Port Harcourt,Corporate,Online,Printer P50,Electronics,Chidinma,150000,4,120000,480000,600000,120000
45749,East,Lagos,Retail,Online,Refrigerator R55,Home Appliances,Grace,220000,10,176000,1760000,2200000,440000
45703,South,Port Harcourt,Corporate,Online,Printer P50,Electronics,Chidinma,150000,6,120000,720000,900000,180000
45672,West,Lagos,Corporate,Store,Air Conditioner X2,Home Appliances,Musa,180000,1,144000,144000,180000,36000
45768,East,Kano,Retail,Online,Blender B10,Home Appliances,Peter,30000,2,24000,48000,60000,12000
45717,North,Abuja,Corporate,Online,Sofa Classic,Furniture,Chidinma,320000,7,256000,1792000,2240000,448000
45695,North,Kano,Retail,Store,Office Chair Pro,Furniture,David,85000,10,68000,680000,850000,170000
45752,East,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,Musa,180000,7,144000,1008000,1260000,252000
45740,South,Lagos,Retail,Online,Laptop A13,Electronics,Peter,420000,5,336000,1680000,2100000,420000
45751,South,Abuja,Corporate,Store,Sofa Classic,Furniture,David,320000,8,256000,2048000,2560000,512000
45713,East,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,Musa,180000,5,144000,720000,900000,180000
45739,North,Port Harcourt,Corporate,Store,Laptop A13,Electronics,Chidinma,420000,2,336000,672000,840000,168000
45744,North,Kano,Retail,Online,Desktop PC D21,Electronics,David,300000,8,240000,1920000,2400000,480000
45659,East,Kano,Retail,Online,Sofa Classic,Furniture,David,320000,1,256000,256000,320000,64000
45674,East,Kano,Retail,Online,Laptop A13,Electronics,Chidinma,420000,9,336000,3024000,3780000,756000
45705,East,Abuja,Corporate,Store,Office Chair Pro,Furniture,Grace,85000,8,68000,544000,680000,136000
45691,North,Port Harcourt,Corporate,Store,Laptop A13,Electronics,Peter,420000,10,336000,3360000,4200000,840000
45699,East,Port Harcourt,Retail,Store,Smartphone Z10,Electronics,Peter,250000,1,200000,200000,250000,50000
45710,East,Abuja,Corporate,Online,Refrigerator R55,Home Appliances,Grace,220000,5,176000,880000,1100000,220000
45735,North,Lagos,Retail,Online,Desktop PC D21,Electronics,Chidinma,300000,1,240000,240000,300000,60000
45714,North,Kano,Corporate,Store,Microwave M20,Home Appliances,Aisha,60000,6,48000,288000,360000,72000
45720,South,Abuja,Retail,Online,Microwave M20,Home Appliances,David,60000,8,48000,384000,480000,96000
45750,South,Kano,Retail,Store,Refrigerator R55,Home Appliances,Aisha,220000,3,176000,528000,660000,132000
45739,North,Abuja,Retail,Online,Microwave M20,Home Appliances,Peter,60000,1,48000,48000,60000,12000
45732,East,Lagos,Corporate,Online,Printer P50,Electronics,Musa,150000,1,120000,120000,150000,30000
45732,West,Kano,Corporate,Online,Sofa Classic,Furniture,Grace,320000,7,256000,1792000,2240000,448000
45709,South,Kano,Retail,Store,Office Chair Pro,Furniture,Musa,85000,10,68000,680000,850000,170000
45767,West,Port Harcourt,Corporate,Online,Printer P50,Electronics,Chidinma,150000,10,120000,1200000,1500000,300000
45681,South,Lagos,Corporate,Online,Microwave M20,Home Appliances,Musa,60000,2,48000,96000,120000,24000
45724,North,Abuja,Corporate,Online,Desktop PC D21,Electronics,Chidinma,300000,6,240000,1440000,1800000,360000
45720,East,Kano,Retail,Online,Printer P50,Electronics,Aisha,150000,3,120000,360000,450000,90000
45746,West,Port Harcourt,Corporate,Online,Blender B10,Home Appliances,David,30000,2,24000,48000,60000,12000
45668,East,Lagos,Retail,Online,Air Conditioner X2,Home Appliances,Aisha,180000,2,144000,288000,360000,72000
45680,West,Kano,Corporate,Online,Sofa Classic,Furniture,Musa,320000,3,256000,768000,960000,192000
45662,South,Kano,Corporate,Store,Blender B10,Home Appliances,Aisha,30000,3,24000,72000,90000,18000
45764,West,Abuja,Retail,Store,Office Chair Pro,Furniture,Peter,85000,3,68000,204000,255000,51000
45714,North,Kano,Retail,Store,Office Chair Pro,Furniture,Aisha,85000,10,68000,680000,850000,170000
45722,East,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,Chidinma,180000,10,144000,1440000,1800000,360000
45673,West,Lagos,Retail,Store,Refrigerator R55,Home Appliances,Musa,220000,9,176000,1584000,1980000,396000
45719,West,Abuja,Corporate,Store,Laptop A13,Electronics,Musa,420000,9,336000,3024000,3780000,756000
45712,East,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,Aisha,180000,2,144000,288000,360000,72000
45732,West,Lagos,Corporate,Online,Desktop PC D21,Electronics,David,300000,3,240000,720000,900000,180000
45713,North,Kano,Corporate,Online,Air Conditioner X2,Home Appliances,Grace,180000,1,144000,144000,180000,36000
